group_id,user_id,joined
gid-6411324883623238060,uid-8523239747912565023,2014-10-07T18:05:55
gid-6411324883623238060,uid-9048710292635813705,2014-09-30T16:37:47
gid-6411324883623238060,uid-9048710292635813706,2014-10-01T02:15:48
gid-6411324883623238061,uid-714868386310895232,2014-09-30T13:07:37
gid-6411324883623238061,uid-714868386310895233,2014-09-30T13:08:22
gid-6411324883623238061,uid-714868386310895234,2014-09-30T13:09:15
gid-6411324883623238061,uid-7088511414264719009,2014-09-30T12:32:22
gid-6411324883623238061,uid-8523239747912565005,2014-09-30T12:55:29
gid-6411324883623238061,uid-8523239747912565006,2014-09-30T13:07:28
gid-6411324883623238061,uid-8523239747912565007,2014-09-30T13:07:56
gid-6411324883623238061,uid-9048710292635813702,2014-09-30T12:46:43
gid-6411324883623238061,uid-9048710292635813703,2014-09-30T12:55:09
gid-6411324883623238061,uid-9048710292635813704,2014-09-30T13:06:35
gid-6395843570571135389,uid-1917035256310762355,2014-06-01T17:58:47
gid-6411324883623238064,uid-7491933587638389454,2014-10-02T12:43:39
gid-6411324883623238065,uid-8523239747912565017,2014-10-03T02:18:04
gid-6411324883623238066,uid-9048710292635813690,2014-10-05T23:32:43
gid-6411324883623238069,uid-8442009443341630967,2014-10-15T14:57:26
gid-5671585653854716348,uid-1370974483163565408,2014-08-26T16:56:30
gid-5671585653854716348,uid-8529133183187015683,2014-08-26T17:39:47
gid-5671585653854716348,uid-8737521245068777366,2014-08-26T16:37:18
gid-221499777514678735,uid-6829978514575378334,2015-01-20T19:26:45
gid-221499777514678735,uid-8529133183187015683,2015-01-20T19:27:37
gid-221499777514678736,uid-2907186228649089359,2015-01-20T22:33:47
gid-221499777514678736,uid-8529133183187015683,2015-01-20T20:14:40
gid-4414937880930877910,uid-581406661312027768,2015-02-01T13:28:06
gid-4414937880930877910,uid-590699782026937547,2015-01-29T02:38:32
gid-4414937880930877910,uid-1352247568516688617,2015-02-04T21:45:40
gid-4414937880930877910,uid-1657897923691064034,2015-02-05T21:03:11
gid-4414937880930877910,uid-2350789765717880243,2015-01-31T02:51:05
gid-4414937880930877910,uid-3685306948218031685,2015-01-29T22:11:23
gid-4414937880930877910,uid-4336972509550173757,2015-01-27T18:32:56
gid-4414937880930877910,uid-5130273667442780125,2015-01-28T22:05:43
gid-4414937880930877910,uid-5628842795894799203,2015-01-27T19:30:18
gid-4414937880930877910,uid-7113496701631595189,2015-02-02T21:33:46
gid-4414937880930877910,uid-8285918040958557429,2015-01-28T15:58:23
gid-4414937880930877910,uid-8529133183187015683,2015-01-27T18:10:56
gid-4414937880930877910,uid-8887317209463487989,2015-01-27T20:36:05
gid-4414937880930877911,uid-581406661312027769,2015-01-27T20:57:24
gid-4414937880930877911,uid-581406661312027770,2015-01-27T21:04:15
gid-4414937880930877911,uid-2350789765717880243,2015-02-04T21:36:23
gid-4414937880930877911,uid-5628842795894799203,2015-01-27T19:01:01
gid-4414937880930877911,uid-6364778218169965604,2015-01-31T18:25:26
gid-4414937880930877911,uid-8442009443341630967,2015-02-02T20:52:17
gid-4414937880930877911,uid-8529133183187015683,2015-02-02T20:51:39
gid-2917833371322462972,uid-1639630007477671780,2014-09-26T18:24:03
gid-2917833371322462972,uid-8523239747912564994,2014-09-26T19:06:54
gid-6411324883623238057,uid-1639630007477671780,2014-09-25T22:35:54
gid-2857746198780038911,uid-1730563173626535477,2014-07-15T14:48:53
gid-2857746198780038911,uid-2304442702263116230,2014-07-03T14:25:18
gid-2857746198780038911,uid-4966530919198397972,2014-07-19T20:04:45
gid-2857746198780038911,uid-5889211434205611649,2014-09-04T17:59:15
gid-2857746198780038911,uid-6868140737145278900,2014-07-03T14:45:35
gid-2857746198780038911,uid-7822607376883904617,2014-07-28T20:00:54
gid-9069805708867754501,uid-5530134967483731526,2014-05-16T18:20:57
gid-9069805708867754502,uid-7206076539886262393,2014-05-18T01:36:20
gid-962552922201278990,uid-590699782026937547,2015-01-29T03:00:30
gid-962552922201278990,uid-1352247568516688614,2015-01-20T13:26:43
gid-962552922201278990,uid-1352247568516688615,2015-01-20T20:13:05
gid-962552922201278990,uid-1352247568516688617,2015-02-04T21:45:44
gid-962552922201278990,uid-1657897923691064034,2015-02-05T21:03:12
gid-962552922201278990,uid-2350789765717880243,2015-01-09T16:07:34
gid-962552922201278990,uid-2574738995880809443,2015-01-11T07:15:05
gid-962552922201278990,uid-2574738995880809451,2015-01-13T16:37:54
gid-962552922201278990,uid-3685306948218031672,2015-01-08T06:10:25
gid-962552922201278990,uid-4084387342382841735,2015-02-05T16:39:00
gid-962552922201278990,uid-5130273667442780125,2015-01-12T16:57:45
gid-962552922201278990,uid-5561301526114661119,2015-01-13T21:27:12
gid-962552922201278990,uid-5628842795894799203,2015-01-09T15:08:23
gid-962552922201278990,uid-6272228344306111359,2015-02-04T01:10:19
gid-962552922201278990,uid-6364778218169965595,2015-01-31T15:51:47
gid-962552922201278990,uid-8140772504427319408,2015-01-24T17:07:02
gid-962552922201278990,uid-8140772504427319420,2015-01-11T15:30:06
gid-962552922201278990,uid-8228270014040635440,2015-01-11T18:51:25
gid-962552922201278990,uid-8285918040958557429,2015-01-09T19:14:05
gid-962552922201278990,uid-8459986037296260514,2015-02-03T20:40:55
gid-962552922201278990,uid-8523239747912565034,2015-01-08T23:29:04
gid-962552922201278990,uid-8529133183187015683,2015-01-08T06:26:30
gid-962552922201278990,uid-8797257031051248747,2015-01-13T00:11:50
gid-962552922201278990,uid-8887317209463487992,2015-01-27T00:31:51
gid-962552922201278990,uid-8887317209463488004,2015-01-29T18:13:12
gid-962552922201278991,uid-3685306948218031674,2015-01-08T07:14:57
gid-962552922201278991,uid-8529133183187015683,2015-01-19T18:35:17
gid-3863764430437822997,uid-827612529780455424,2014-11-14T16:37:41
gid-6411324883623238063,uid-1639630007477671780,2014-10-01T22:38:27
gid-6411324883623238063,uid-5628842795894799203,2014-10-02T00:13:40
gid-1128997808541141544,uid-6589032279274784469,2014-12-16T00:36:02
gid-1735049116406802996,uid-7915743242919782235,2014-12-05T03:07:49
gid-1735049116406802997,uid-7915743242919782237,2014-12-05T03:48:17
gid-2505048544163992128,uid-16644578292002907,2015-01-22T00:06:22
gid-2505048544163992128,uid-16644578292002908,2015-01-22T12:34:13
gid-2505048544163992128,uid-16644578292002909,2015-01-22T16:13:00
gid-2505048544163992128,uid-16644578292002912,2015-01-23T14:51:05
gid-2505048544163992128,uid-16644578292002913,2015-01-23T14:53:01
gid-2505048544163992128,uid-192598823043903753,2015-01-03T12:20:45
gid-2505048544163992128,uid-192598823043903754,2015-01-03T17:50:55
gid-2505048544163992128,uid-192598823043903755,2015-01-03T18:36:49
gid-2505048544163992128,uid-381210625942549669,2015-01-09T23:55:41
gid-2505048544163992128,uid-590699782026937542,2015-01-27T13:52:09
gid-2505048544163992128,uid-590699782026937544,2015-01-27T20:17:52
gid-2505048544163992128,uid-590699782026937546,2015-01-28T11:45:10
gid-2505048544163992128,uid-590699782026937547,2015-01-29T02:38:45
gid-2505048544163992128,uid-756331228859345130,2014-12-21T03:01:26
gid-2505048544163992128,uid-756331228859345134,2014-12-24T16:20:34
gid-2505048544163992128,uid-827612529780455424,2014-11-15T01:35:13
gid-2505048544163992128,uid-861997319951321139,2015-01-04T02:11:02
gid-2505048544163992128,uid-866622179996381270,2015-01-05T16:04:25
gid-2505048544163992128,uid-866622179996381271,2015-01-05T16:52:21
gid-2505048544163992128,uid-866622179996381272,2015-01-05T17:27:01
gid-2505048544163992128,uid-866622179996381273,2015-01-05T18:46:12
gid-2505048544163992128,uid-866622179996381274,2015-01-05T18:59:40
gid-2505048544163992128,uid-866622179996381275,2015-01-05T19:40:19
gid-2505048544163992128,uid-866622179996381278,2015-01-06T05:03:29
gid-2505048544163992128,uid-866622179996381279,2015-01-06T07:33:37
gid-2505048544163992128,uid-908435400188466361,2015-02-05T17:13:19
gid-2505048544163992128,uid-942677281430279360,2014-12-30T14:48:46
gid-2505048544163992128,uid-942677281430279361,2014-12-31T15:16:07
gid-2505048544163992128,uid-942677281430279367,2015-01-03T12:20:31
gid-2505048544163992128,uid-942677281430279369,2015-01-03T12:20:43
gid-2505048544163992128,uid-942677281430279374,2015-01-05T15:58:18
gid-2505048544163992128,uid-942677281430279375,2015-01-05T16:22:25
gid-2505048544163992128,uid-942677281430279376,2015-01-05T19:06:43
gid-2505048544163992128,uid-942677281430279378,2015-01-05T20:09:26
gid-2505048544163992128,uid-942677281430279379,2015-01-05T20:52:26
gid-2505048544163992128,uid-942677281430279380,2015-01-06T17:59:29
gid-2505048544163992128,uid-942677281430279381,2015-01-06T22:18:00
gid-2505048544163992128,uid-942677281430279383,2015-01-06T23:58:20
gid-2505048544163992128,uid-942677281430279384,2015-01-07T00:35:53
gid-2505048544163992128,uid-1123746496894857128,2014-12-15T21:46:28
gid-2505048544163992128,uid-1123746496894857129,2014-12-15T21:48:50
gid-2505048544163992128,uid-1123746496894857130,2014-12-15T21:53:12
gid-2505048544163992128,uid-1123746496894857132,2014-12-16T17:50:39
gid-2505048544163992128,uid-1352247568516688613,2015-01-20T04:27:48
gid-2505048544163992128,uid-1588651181885950306,2014-11-17T16:52:54
gid-2505048544163992128,uid-1588651181885950307,2014-11-17T23:06:20
gid-2505048544163992128,uid-1588651181885950308,2014-11-17T23:35:53
gid-2505048544163992128,uid-1588651181885950309,2014-11-18T00:56:44
gid-2505048544163992128,uid-1639630007477671780,2014-11-15T02:21:07
gid-2505048544163992128,uid-1657897923691064025,2015-01-14T18:59:41
gid-2505048544163992128,uid-1657897923691064031,2015-01-15T00:57:03
gid-2505048544163992128,uid-1657897923691064033,2015-01-15T11:43:32
gid-2505048544163992128,uid-1657897923691064034,2015-01-15T14:59:44
gid-2505048544163992128,uid-1657897923691064035,2015-01-15T16:32:35
gid-2505048544163992128,uid-1657897923691064036,2015-01-15T15:06:48
gid-2505048544163992128,uid-1657897923691064037,2015-01-15T15:07:17
gid-2505048544163992128,uid-1657897923691064038,2015-01-15T15:15:26
gid-2505048544163992128,uid-1657897923691064039,2015-01-15T15:23:12
gid-2505048544163992128,uid-1657897923691064040,2015-01-15T15:34:28
gid-2505048544163992128,uid-1657897923691064042,2015-01-15T15:39:12
gid-2505048544163992128,uid-1657897923691064045,2015-01-15T18:31:06
gid-2505048544163992128,uid-1657897923691064046,2015-01-15T18:57:44
gid-2505048544163992128,uid-1657897923691064047,2015-01-16T02:41:04
gid-2505048544163992128,uid-1657897923691064061,2015-01-17T03:42:45
gid-2505048544163992128,uid-1657897923691064064,2015-01-17T14:53:17
gid-2505048544163992128,uid-1657897923691064070,2015-01-18T11:54:11
gid-2505048544163992128,uid-1657897923691064072,2015-01-19T00:48:37
gid-2505048544163992128,uid-1690703663724698944,2014-11-17T13:03:49
gid-2505048544163992128,uid-1690703663724698945,2014-11-14T23:22:31
gid-2505048544163992128,uid-1725235943194291518,2014-11-13T01:36:20
gid-2505048544163992128,uid-1725235943194291519,2014-12-13T12:06:35
gid-2505048544163992128,uid-1725235943194291527,2014-11-17T19:02:33
gid-2505048544163992128,uid-1799380304538297668,2015-01-31T05:12:14
gid-2505048544163992128,uid-1904762808672669851,2014-11-17T12:17:44
gid-2505048544163992128,uid-1904762808672669852,2014-11-17T13:52:21
gid-2505048544163992128,uid-1904762808672669853,2014-11-17T13:52:47
gid-2505048544163992128,uid-1904762808672669854,2014-11-17T13:53:34
gid-2505048544163992128,uid-1904762808672669855,2014-11-17T13:54:00
gid-2505048544163992128,uid-1904762808672669856,2014-11-17T13:55:06
gid-2505048544163992128,uid-1904762808672669857,2014-11-17T14:00:00
gid-2505048544163992128,uid-1904762808672669858,2014-11-17T14:16:23
gid-2505048544163992128,uid-1904762808672669859,2014-11-17T14:38:08
gid-2505048544163992128,uid-1904762808672669860,2014-11-17T14:40:38
gid-2505048544163992128,uid-1917035256310762356,2014-10-28T18:06:36
gid-2505048544163992128,uid-1930520619170128823,2015-02-03T19:30:50
gid-2505048544163992128,uid-1930520619170128826,2015-02-04T00:25:26
gid-2505048544163992128,uid-1959774523483921933,2014-11-24T16:42:41
gid-2505048544163992128,uid-2350789765717880243,2014-11-13T23:45:46
gid-2505048544163992128,uid-2439379794235606314,2015-01-29T00:49:59
gid-2505048544163992128,uid-2439379794235606315,2015-01-29T01:31:00
gid-2505048544163992128,uid-2439379794235606322,2015-01-29T17:14:48
gid-2505048544163992128,uid-2439379794235606327,2015-01-30T15:56:41
gid-2505048544163992128,uid-2553235734972705919,2015-02-03T17:56:05
gid-2505048544163992128,uid-2574738995880809442,2015-01-11T02:54:07
gid-2505048544163992128,uid-2574738995880809443,2015-01-11T05:55:55
gid-2505048544163992128,uid-2574738995880809446,2015-01-11T19:16:25
gid-2505048544163992128,uid-2574738995880809451,2015-01-13T16:37:29
gid-2505048544163992128,uid-2574738995880809455,2015-01-13T17:57:16
gid-2505048544163992128,uid-2812161522626684379,2014-12-26T21:50:14
gid-2505048544163992128,uid-2812161522626684391,2014-12-30T03:35:27
gid-2505048544163992128,uid-2907186228649089361,2015-01-21T12:56:38
gid-2505048544163992128,uid-2907186228649089362,2015-01-21T12:57:41
gid-2505048544163992128,uid-2907186228649089363,2015-01-21T14:49:04
gid-2505048544163992128,uid-2907186228649089364,2015-01-21T17:57:06
gid-2505048544163992128,uid-2907186228649089365,2015-01-21T19:04:10
gid-2505048544163992128,uid-2949346960140345931,2014-12-22T05:05:18
gid-2505048544163992128,uid-2949346960140345936,2014-12-23T16:37:21
gid-2505048544163992128,uid-3317374428007345616,2015-01-10T16:03:33
gid-2505048544163992128,uid-3344374518703545086,2014-12-19T06:32:02
gid-2505048544163992128,uid-3660798334728526425,2014-12-23T13:34:24
gid-2505048544163992128,uid-3660798334728526426,2014-12-23T19:43:49
gid-2505048544163992128,uid-3685306948218031667,2015-01-08T00:50:50
gid-2505048544163992128,uid-3685306948218031668,2015-01-08T01:29:20
gid-2505048544163992128,uid-3685306948218031669,2015-01-08T02:12:00
gid-2505048544163992128,uid-3685306948218031675,2015-01-08T17:49:03
gid-2505048544163992128,uid-3685306948218031684,2015-01-09T17:59:28
gid-2505048544163992128,uid-3685306948218031685,2015-01-09T23:30:30
gid-2505048544163992128,uid-3688118382361809284,2015-01-20T14:24:50
gid-2505048544163992128,uid-3688118382361809291,2015-01-21T18:36:54
gid-2505048544163992128,uid-3740612471806260293,2015-01-06T01:27:27
gid-2505048544163992128,uid-3883406369967967235,2014-12-06T15:48:54
gid-2505048544163992128,uid-3883406369967967236,2014-12-06T19:01:30
gid-2505048544163992128,uid-3883406369967967240,2014-12-23T04:56:51
gid-2505048544163992128,uid-3883406369967967247,2014-12-09T14:28:18
gid-2505048544163992128,uid-3883406369967967249,2014-12-09T14:40:40
gid-2505048544163992128,uid-3883406369967967250,2014-12-09T15:02:18
gid-2505048544163992128,uid-3883406369967967251,2014-12-10T00:25:44
gid-2505048544163992128,uid-3883406369967967252,2014-12-10T01:22:02
gid-2505048544163992128,uid-3883406369967967253,2014-12-10T01:35:59
gid-2505048544163992128,uid-3883406369967967255,2014-12-10T14:54:47
gid-2505048544163992128,uid-3883406369967967256,2014-12-14T19:04:45
gid-2505048544163992128,uid-3883406369967967257,2014-12-10T18:57:15
gid-2505048544163992128,uid-3883406369967967259,2014-12-11T02:57:57
gid-2505048544163992128,uid-4084387342382841733,2015-02-05T01:31:47
gid-2505048544163992128,uid-4243310190109694694,2015-01-31T10:36:09
gid-2505048544163992128,uid-4264527757916383692,2015-01-13T21:41:55
gid-2505048544163992128,uid-4264527757916383693,2015-01-13T22:11:12
gid-2505048544163992128,uid-4429179151714092618,2014-11-14T16:39:33
gid-2505048544163992128,uid-4429179151714092622,2014-11-22T14:17:22
gid-2505048544163992128,uid-4453463485607711123,2014-12-27T02:50:51
gid-2505048544163992128,uid-4453463485607711129,2014-12-31T07:46:34
gid-2505048544163992128,uid-4453463485607711135,2015-01-09T23:51:09
gid-2505048544163992128,uid-4514055893276165068,2014-12-31T14:41:54
gid-2505048544163992128,uid-4768659671347582439,2015-01-13T23:26:44
gid-2505048544163992128,uid-4768659671347582440,2015-01-14T01:37:44
gid-2505048544163992128,uid-4768659671347582441,2015-01-14T13:47:10
gid-2505048544163992128,uid-4883080523489554867,2014-12-20T05:23:41
gid-2505048544163992128,uid-5023078985052522907,2015-01-09T01:59:12
gid-2505048544163992128,uid-5057906242598136915,2015-02-02T18:40:12
gid-2505048544163992128,uid-5057906242598136917,2015-02-02T20:37:53
gid-2505048544163992128,uid-5107122895566696685,2014-11-17T15:55:55
gid-2505048544163992128,uid-5107122895566696686,2014-11-17T16:12:55
gid-2505048544163992128,uid-5107122895566696688,2014-11-17T16:27:00
gid-2505048544163992128,uid-5107122895566696689,2014-11-17T16:38:46
gid-2505048544163992128,uid-5344406681950136060,2015-02-03T04:32:01
gid-2505048544163992128,uid-5561301526114661113,2015-01-10T09:30:46
gid-2505048544163992128,uid-5561301526114661118,2015-01-11T21:55:38
gid-2505048544163992128,uid-5561301526114661120,2015-01-12T21:42:23
gid-2505048544163992128,uid-5561301526114661121,2015-01-21T13:37:51
gid-2505048544163992128,uid-5561301526114661123,2015-01-13T16:56:05
gid-2505048544163992128,uid-5628842795894799203,2014-11-13T16:27:03
gid-2505048544163992128,uid-5889211434205611670,2014-11-14T14:35:41
gid-2505048544163992128,uid-6042731283273891873,2014-12-02T12:22:04
gid-2505048544163992128,uid-6146768952332844571,2014-11-15T01:03:53
gid-2505048544163992128,uid-6364778218169965593,2015-01-31T14:34:34
gid-2505048544163992128,uid-6419266470960942299,2014-11-14T21:05:40
gid-2505048544163992128,uid-6419266470960942304,2014-11-15T11:57:37
gid-2505048544163992128,uid-6482141219742074073,2014-12-10T17:51:44
gid-2505048544163992128,uid-6482141219742074074,2014-12-16T08:57:46
gid-2505048544163992128,uid-6482141219742074075,2014-12-11T01:42:26
gid-2505048544163992128,uid-6589032279274784468,2014-12-16T00:27:48
gid-2505048544163992128,uid-6589032279274784470,2014-12-16T00:36:41
gid-2505048544163992128,uid-6589032279274784471,2014-12-16T15:49:44
gid-2505048544163992128,uid-6589032279274784472,2014-12-16T16:20:04
gid-2505048544163992128,uid-6638366086186969130,2015-02-01T16:09:59
gid-2505048544163992128,uid-6678893570148643280,2015-02-04T18:49:20
gid-2505048544163992128,uid-6893424638130782424,2014-12-14T15:00:14
gid-2505048544163992128,uid-7088511414264719010,2014-11-25T16:43:03
gid-2505048544163992128,uid-7113496701631595160,2014-11-18T22:47:01
gid-2505048544163992128,uid-7113496701631595161,2014-11-18T22:53:32
gid-2505048544163992128,uid-7113496701631595163,2014-11-19T01:45:33
gid-2505048544163992128,uid-7113496701631595165,2014-11-19T14:13:36
gid-2505048544163992128,uid-7113496701631595166,2014-11-19T22:21:43
gid-2505048544163992128,uid-7113496701631595167,2014-11-19T15:35:09
gid-2505048544163992128,uid-7113496701631595168,2014-11-19T15:35:37
gid-2505048544163992128,uid-7113496701631595169,2014-11-21T01:11:34
gid-2505048544163992128,uid-7113496701631595170,2014-11-19T17:16:21
gid-2505048544163992128,uid-7113496701631595171,2014-11-19T20:47:47
gid-2505048544163992128,uid-7113496701631595172,2014-11-19T22:06:43
gid-2505048544163992128,uid-7113496701631595173,2014-11-20T01:37:32
gid-2505048544163992128,uid-7113496701631595175,2014-11-20T17:42:53
gid-2505048544163992128,uid-7113496701631595185,2014-11-21T18:42:14
gid-2505048544163992128,uid-7113496701631595186,2014-11-21T20:17:01
gid-2505048544163992128,uid-7113496701631595187,2014-11-22T12:23:04
gid-2505048544163992128,uid-7113496701631595188,2014-11-22T14:50:41
gid-2505048544163992128,uid-7113496701631595189,2014-11-22T21:23:39
gid-2505048544163992128,uid-7113496701631595190,2014-11-22T23:24:06
gid-2505048544163992128,uid-7113496701631595191,2014-11-22T23:25:33
gid-2505048544163992128,uid-7113496701631595193,2014-11-22T23:29:23
gid-2505048544163992128,uid-7113496701631595194,2014-11-22T23:33:50
gid-2505048544163992128,uid-7113496701631595195,2014-11-22T23:44:11
gid-2505048544163992128,uid-7113496701631595196,2014-11-22T23:44:34
gid-2505048544163992128,uid-7113496701631595197,2014-11-23T00:25:15
gid-2505048544163992128,uid-7113496701631595198,2014-11-23T00:29:13
gid-2505048544163992128,uid-7113496701631595199,2014-11-23T00:29:46
gid-2505048544163992128,uid-7113496701631595200,2014-11-23T04:18:49
gid-2505048544163992128,uid-7113496701631595203,2014-11-24T16:11:20
gid-2505048544163992128,uid-7113496701631595204,2014-11-24T16:12:45
gid-2505048544163992128,uid-7113496701631595205,2014-11-24T17:02:32
gid-2505048544163992128,uid-7113496701631595207,2014-11-24T17:27:58
gid-2505048544163992128,uid-7113496701631595208,2014-11-24T17:42:16
gid-2505048544163992128,uid-7113496701631595209,2014-11-24T17:45:28
gid-2505048544163992128,uid-7113496701631595211,2014-11-25T05:02:51
gid-2505048544163992128,uid-7113496701631595212,2014-11-24T20:11:16
gid-2505048544163992128,uid-7113496701631595213,2014-12-02T22:02:11
gid-2505048544163992128,uid-7113496701631595215,2014-11-25T02:48:48
gid-2505048544163992128,uid-7113496701631595219,2014-12-03T16:28:43
gid-2505048544163992128,uid-7113496701631595223,2014-11-26T21:15:37
gid-2505048544163992128,uid-7113496701631595229,2014-11-27T19:39:43
gid-2505048544163992128,uid-7113496701631595230,2014-12-08T22:54:31
gid-2505048544163992128,uid-7113496701631595232,2014-11-28T01:05:16
gid-2505048544163992128,uid-7113496701631595233,2014-11-28T01:20:42
gid-2505048544163992128,uid-7113496701631595236,2014-11-28T21:26:57
gid-2505048544163992128,uid-7113496701631595237,2014-11-29T02:12:44
gid-2505048544163992128,uid-7113496701631595238,2014-11-29T11:34:48
gid-2505048544163992128,uid-7113496701631595239,2014-11-29T18:13:10
gid-2505048544163992128,uid-7113496701631595241,2014-11-30T17:13:40
gid-2505048544163992128,uid-7113496701631595244,2015-01-22T18:22:48
gid-2505048544163992128,uid-7113496701631595246,2014-12-01T13:20:09
gid-2505048544163992128,uid-7113496701631595248,2014-12-02T14:35:30
gid-2505048544163992128,uid-7113496701631595249,2014-12-02T15:53:13
gid-2505048544163992128,uid-7113496701631595252,2014-12-04T18:01:25
gid-2505048544163992128,uid-7113496701631595257,2014-12-04T23:18:32
gid-2505048544163992128,uid-7113496701631595261,2014-12-05T01:50:54
gid-2505048544163992128,uid-7274127097360363125,2014-12-11T21:16:57
gid-2505048544163992128,uid-7319749070028553002,2014-11-16T00:09:04
gid-2505048544163992128,uid-7473411806141291596,2014-12-14T01:30:29
gid-2505048544163992128,uid-7541160005594830636,2014-11-17T12:12:24
gid-2505048544163992128,uid-7541160005594830637,2014-11-17T13:56:43
gid-2505048544163992128,uid-7541160005594830638,2014-11-17T14:05:48
gid-2505048544163992128,uid-7541160005594830639,2014-11-17T14:07:49
gid-2505048544163992128,uid-7541160005594830640,2014-11-17T14:19:56
gid-2505048544163992128,uid-7541160005594830641,2014-11-17T14:25:39
gid-2505048544163992128,uid-7541160005594830642,2014-11-17T14:28:01
gid-2505048544163992128,uid-7541160005594830643,2014-11-17T15:21:11
gid-2505048544163992128,uid-7541160005594830644,2014-11-17T15:21:28
gid-2505048544163992128,uid-7541160005594830645,2014-11-17T15:45:23
gid-2505048544163992128,uid-7761062048590846381,2014-12-05T23:50:54
gid-2505048544163992128,uid-7761062048590846382,2014-12-06T15:29:07
gid-2505048544163992128,uid-7761062048590846384,2014-12-06T19:26:13
gid-2505048544163992128,uid-7761062048590846392,2014-12-07T03:17:50
gid-2505048544163992128,uid-7761062048590846394,2014-12-08T17:57:28
gid-2505048544163992128,uid-7761062048590846397,2014-12-09T14:29:47
gid-2505048544163992128,uid-7761062048590846398,2014-12-09T14:36:18
gid-2505048544163992128,uid-7761062048590846399,2014-12-09T14:44:10
gid-2505048544163992128,uid-7761062048590846400,2014-12-09T14:50:22
gid-2505048544163992128,uid-7761062048590846401,2014-12-09T15:19:17
gid-2505048544163992128,uid-7761062048590846402,2015-01-13T11:32:36
gid-2505048544163992128,uid-7761062048590846404,2014-12-09T16:54:14
gid-2505048544163992128,uid-7761062048590846405,2014-12-09T17:14:53
gid-2505048544163992128,uid-7761062048590846406,2014-12-09T19:23:28
gid-2505048544163992128,uid-7761062048590846407,2014-12-09T22:21:40
gid-2505048544163992128,uid-7761062048590846408,2014-12-10T00:20:27
gid-2505048544163992128,uid-7761062048590846409,2014-12-10T02:13:35
gid-2505048544163992128,uid-7761062048590846410,2014-12-10T02:43:31
gid-2505048544163992128,uid-7761062048590846411,2014-12-10T03:30:59
gid-2505048544163992128,uid-7761062048590846412,2014-12-10T04:18:41
gid-2505048544163992128,uid-7761062048590846413,2014-12-10T14:14:03
gid-2505048544163992128,uid-7791041015233714725,2014-11-26T12:25:52
gid-2505048544163992128,uid-7791041015233714727,2014-12-01T06:31:56
gid-2505048544163992128,uid-7805809529240481295,2015-01-23T15:47:51
gid-2505048544163992128,uid-7805809529240481298,2015-01-24T15:55:37
gid-2505048544163992128,uid-7805809529240481299,2015-01-24T17:53:58
gid-2505048544163992128,uid-7805809529240481300,2015-02-06T14:06:32
gid-2505048544163992128,uid-7822607376883904623,2014-11-14T12:32:27
gid-2505048544163992128,uid-7915743242919782235,2014-12-05T03:08:47
gid-2505048544163992128,uid-7915743242919782239,2014-12-05T13:55:39
gid-2505048544163992128,uid-7915743242919782240,2014-12-05T14:37:39
gid-2505048544163992128,uid-7915743242919782241,2014-12-05T14:39:55
gid-2505048544163992128,uid-7915743242919782242,2014-12-05T15:06:23
gid-2505048544163992128,uid-8140772504427319409,2014-12-17T11:29:57
gid-2505048544163992128,uid-8140772504427319412,2014-12-18T02:53:21
gid-2505048544163992128,uid-8140772504427319416,2014-12-18T18:50:27
gid-2505048544163992128,uid-8140772504427319417,2014-12-18T18:52:41
gid-2505048544163992128,uid-8140772504427319420,2014-12-18T20:03:59
gid-2505048544163992128,uid-8188795548508276876,2014-11-07T21:53:18
gid-2505048544163992128,uid-8228270014040635428,2014-11-21T23:21:32
gid-2505048544163992128,uid-8228270014040635429,2014-11-22T02:21:00
gid-2505048544163992128,uid-8228270014040635430,2014-11-22T18:09:27
gid-2505048544163992128,uid-8228270014040635431,2014-11-23T00:34:16
gid-2505048544163992128,uid-8228270014040635434,2014-11-24T12:53:54
gid-2505048544163992128,uid-8228270014040635435,2014-11-24T12:54:45
gid-2505048544163992128,uid-8228270014040635436,2014-11-24T12:55:09
gid-2505048544163992128,uid-8228270014040635437,2014-11-24T16:23:38
gid-2505048544163992128,uid-8228270014040635439,2014-11-24T20:41:17
gid-2505048544163992128,uid-8228270014040635440,2014-11-25T15:50:25
gid-2505048544163992128,uid-8228270014040635441,2014-11-25T16:04:56
gid-2505048544163992128,uid-8228270014040635444,2014-11-25T20:23:50
gid-2505048544163992128,uid-8228270014040635445,2014-11-26T00:47:49
gid-2505048544163992128,uid-8228270014040635447,2014-11-26T03:07:48
gid-2505048544163992128,uid-8228270014040635448,2014-12-01T14:43:00
gid-2505048544163992128,uid-8228270014040635449,2014-12-01T16:10:55
gid-2505048544163992128,uid-8228270014040635450,2014-12-01T16:21:24
gid-2505048544163992128,uid-8228270014040635454,2014-12-03T02:45:48
gid-2505048544163992128,uid-8228270014040635457,2014-12-03T15:04:54
gid-2505048544163992128,uid-8228270014040635458,2014-12-03T15:36:17
gid-2505048544163992128,uid-8228270014040635459,2014-12-03T16:10:15
gid-2505048544163992128,uid-8228270014040635461,2014-12-03T16:45:51
gid-2505048544163992128,uid-8228270014040635462,2014-12-03T17:18:31
gid-2505048544163992128,uid-8228270014040635463,2014-12-03T19:25:22
gid-2505048544163992128,uid-8228270014040635464,2014-12-04T00:36:58
gid-2505048544163992128,uid-8228270014040635465,2014-12-04T05:12:57
